dt;AverageTemperature;AverageTemperatureUncertainty;City;Country;Latitude;Longitude
01.09.1988;10,605;0,276;Abakan;Russia;53.84N;91.36E
01.10.1988;1,414;0,195;Abakan;Russia;53.84N;91.36E
01.11.1988;-5,794;0,366;Abakan;Russia;53.84N;91.36E
01.12.1988;-14,317;0,462;Abakan;Russia;53.84N;91.36E
01.01.1989;-15,765;0,527;Abakan;Russia;53.84N;91.36E
01.02.1989;-15,786;0,495;Abakan;Russia;53.84N;91.36E
01.03.1989;-3,563;0,538;Abakan;Russia;53.84N;91.36E
01.04.1989;1,842;0,343;Abakan;Russia;53.84N;91.36E
01.05.1989;10,768;0,371;Abakan;Russia;53.84N;91.36E
01.06.1989;14,474;0,262;Abakan;Russia;53.84N;91.36E
01.07.1989;18,279;0,241;Abakan;Russia;53.84N;91.36E
01.08.1989;15,875;0,27;Abakan;Russia;53.84N;91.36E
01.09.1989;7,916;0,183;Abakan;Russia;53.84N;91.36E
01.10.1989;2,327;0,278;Abakan;Russia;53.84N;91.36E
01.11.1989;-10,866;0,622;Abakan;Russia;53.84N;91.36E
01.12.1989;-14,389;0,398;Abakan;Russia;53.84N;91.36E
01.01.1990;-21,653;0,356;Abakan;Russia;53.84N;91.36E
01.02.1990;-15,27;0,397;Abakan;Russia;53.84N;91.36E
01.03.1990;-4,795;0,354;Abakan;Russia;53.84N;91.36E
01.04.1990;2,625;0,308;Abakan;Russia;53.84N;91.36E
01.05.1990;13,031;0,316;Abakan;Russia;53.84N;91.36E
01.06.1990;16,029;0,33;Abakan;Russia;53.84N;91.36E
01.07.1990;19,626;0,453;Abakan;Russia;53.84N;91.36E
01.08.1990;15,838;0,18;Abakan;Russia;53.84N;91.36E
01.09.1990;8,887;0,316;Abakan;Russia;53.84N;91.36E
01.10.1990;3,138;0,213;Abakan;Russia;53.84N;91.36E
01.11.1990;-8,43;0,66;Abakan;Russia;53.84N;91.36E
01.12.1990;-12,29;0,275;Abakan;Russia;53.84N;91.36E
01.01.1991;-15,987;0,487;Abakan;Russia;53.84N;91.36E
01.02.1991;-13,905;0,604;Abakan;Russia;53.84N;91.36E
01.03.1991;-10,438;0,427;Abakan;Russia;53.84N;91.36E
01.04.1991;1,659;0,291;Abakan;Russia;53.84N;91.36E
01.05.1991;9,589;0,458;Abakan;Russia;53.84N;91.36E
01.06.1991;16,385;0,291;Abakan;Russia;53.84N;91.36E
01.07.1991;19,47;0,321;Abakan;Russia;53.84N;91.36E
01.08.1991;15,545;0,355;Abakan;Russia;53.84N;91.36E
01.09.1991;9,475;0,296;Abakan;Russia;53.84N;91.36E
01.10.1991;1,792;0,377;Abakan;Russia;53.84N;91.36E
01.11.1991;-7,668;0,684;Abakan;Russia;53.84N;91.36E
01.12.1991;-18,449;0,735;Abakan;Russia;53.84N;91.36E
01.01.1992;-13,035;0,777;Abakan;Russia;53.84N;91.36E
01.02.1992;-15,197;0,41;Abakan;Russia;53.84N;91.36E
01.03.1992;-8,442;0,306;Abakan;Russia;53.84N;91.36E
01.04.1992;1,982;0,607;Abakan;Russia;53.84N;91.36E
01.05.1992;12,402;0,534;Abakan;Russia;53.84N;91.36E
01.06.1992;14,99;0,388;Abakan;Russia;53.84N;91.36E
01.07.1992;19,503;0,476;Abakan;Russia;53.84N;91.36E
01.08.1992;15,423;0,296;Abakan;Russia;53.84N;91.36E
01.09.1992;6,229;0,482;Abakan;Russia;53.84N;91.36E
01.10.1992;0,869;0,37;Abakan;Russia;53.84N;91.36E
01.11.1992;-6,75;0,482;Abakan;Russia;53.84N;91.36E
01.12.1992;-13,872;0,584;Abakan;Russia;53.84N;91.36E
01.01.1993;-18,105;0,363;Abakan;Russia;53.84N;91.36E
01.02.1993;-13,123;0,493;Abakan;Russia;53.84N;91.36E
01.03.1993;-6,383;0,258;Abakan;Russia;53.84N;91.36E
01.04.1993;2,29;0,309;Abakan;Russia;53.84N;91.36E
01.05.1993;8,329;0,495;Abakan;Russia;53.84N;91.36E
01.06.1993;15,836;0,225;Abakan;Russia;53.84N;91.36E
01.07.1993;19,403;0,325;Abakan;Russia;53.84N;91.36E
01.08.1993;15,944;0,318;Abakan;Russia;53.84N;91.36E
01.09.1993;8,205;0,347;Abakan;Russia;53.84N;91.36E
01.10.1993;2,003;0,361;Abakan;Russia;53.84N;91.36E
01.11.1993;-14,054;0,465;Abakan;Russia;53.84N;91.36E
01.12.1993;-16,862;0,465;Abakan;Russia;53.84N;91.36E
01.01.1994;-16,316;0,681;Abakan;Russia;53.84N;91.36E
01.02.1994;-19,415;0,447;Abakan;Russia;53.84N;91.36E
01.03.1994;-7,539;0,261;Abakan;Russia;53.84N;91.36E
01.04.1994;2,771;0,331;Abakan;Russia;53.84N;91.36E
01.05.1994;11,029;0,416;Abakan;Russia;53.84N;91.36E
01.06.1994;19,505;0,382;Abakan;Russia;53.84N;91.36E
01.07.1994;19,596;0,417;Abakan;Russia;53.84N;91.36E
01.08.1994;15,523;0,418;Abakan;Russia;53.84N;91.36E
01.09.1994;8,677;0,369;Abakan;Russia;53.84N;91.36E
01.10.1994;2,147;0,365;Abakan;Russia;53.84N;91.36E
01.11.1994;-6,508;0,696;Abakan;Russia;53.84N;91.36E
01.12.1994;-15,908;0,189;Abakan;Russia;53.84N;91.36E
01.01.1995;-17,501;0,266;Abakan;Russia;53.84N;91.36E
01.02.1995;-12,909;0,224;Abakan;Russia;53.84N;91.36E
01.03.1995;-5,51;0,37;Abakan;Russia;53.84N;91.36E
01.04.1995;3,766;0,39;Abakan;Russia;53.84N;91.36E
01.05.1995;9,942;0,435;Abakan;Russia;53.84N;91.36E
01.06.1995;13,524;0,101;Abakan;Russia;53.84N;91.36E
01.07.1995;19,317;0,404;Abakan;Russia;53.84N;91.36E
01.08.1995;17,426;0,444;Abakan;Russia;53.84N;91.36E
01.09.1995;8,482;0,299;Abakan;Russia;53.84N;91.36E
01.10.1995;3,246;0,207;Abakan;Russia;53.84N;91.36E
01.11.1995;-4,007;0,493;Abakan;Russia;53.84N;91.36E
01.12.1995;-13,56;0,625;Abakan;Russia;53.84N;91.36E
01.01.1996;-22,452;0,723;Abakan;Russia;53.84N;91.36E
01.02.1996;-19,62;0,827;Abakan;Russia;53.84N;91.36E
01.03.1996;-10,618;0,483;Abakan;Russia;53.84N;91.36E
01.04.1996;0,671;0,453;Abakan;Russia;53.84N;91.36E
01.05.1996;10,464;0,59;Abakan;Russia;53.84N;91.36E
01.06.1996;15,193;0,416;Abakan;Russia;53.84N;91.36E
01.07.1996;20,762;0,346;Abakan;Russia;53.84N;91.36E
01.08.1996;15,334;0,319;Abakan;Russia;53.84N;91.36E
01.09.1996;7,056;0,436;Abakan;Russia;53.84N;91.36E
01.10.1996;-0,34;0,362;Abakan;Russia;53.84N;91.36E
01.11.1996;-10,525;0,385;Abakan;Russia;53.84N;91.36E
01.12.1996;-14,435;0,736;Abakan;Russia;53.84N;91.36E
01.01.1997;-15,621;0,73;Abakan;Russia;53.84N;91.36E
01.02.1997;-13,252;0,938;Abakan;Russia;53.84N;91.36E
01.03.1997;-2,891;0,591;Abakan;Russia;53.84N;91.36E
01.04.1997;7,275;0,538;Abakan;Russia;53.84N;91.36E
01.05.1997;11,708;0,536;Abakan;Russia;53.84N;91.36E
01.06.1997;16,06;0,233;Abakan;Russia;53.84N;91.36E
01.07.1997;17,63;0,497;Abakan;Russia;53.84N;91.36E
01.08.1997;16,099;0,411;Abakan;Russia;53.84N;91.36E
01.09.1997;8,973;0,512;Abakan;Russia;53.84N;91.36E
01.10.1997;2,492;0,626;Abakan;Russia;53.84N;91.36E
01.11.1997;-8,941;0,58;Abakan;Russia;53.84N;91.36E
01.12.1997;-15,482;0,436;Abakan;Russia;53.84N;91.36E
01.01.1998;-21,59;0,721;Abakan;Russia;53.84N;91.36E
01.02.1998;-12,356;0,46;Abakan;Russia;53.84N;91.36E
01.03.1998;-8,006;0,667;Abakan;Russia;53.84N;91.36E
01.04.1998;2,51;0,289;Abakan;Russia;53.84N;91.36E
01.05.1998;10,256;0,307;Abakan;Russia;53.84N;91.36E
01.06.1998;15,228;0,192;Abakan;Russia;53.84N;91.36E
01.07.1998;19,645;0,387;Abakan;Russia;53.84N;91.36E
01.08.1998;18,095;0,458;Abakan;Russia;53.84N;91.36E
01.09.1998;9,412;0,48;Abakan;Russia;53.84N;91.36E
01.10.1998;2,136;0,48;Abakan;Russia;53.84N;91.36E
01.11.1998;-10,091;0,457;Abakan;Russia;53.84N;91.36E
01.12.1998;-10,014;0,653;Abakan;Russia;53.84N;91.36E
01.01.1999;-19,034;0,607;Abakan;Russia;53.84N;91.36E
01.02.1999;-14,647;0,809;Abakan;Russia;53.84N;91.36E
01.03.1999;-16,427;0,522;Abakan;Russia;53.84N;91.36E
01.04.1999;2,606;0,227;Abakan;Russia;53.84N;91.36E
01.05.1999;14,129;0,401;Abakan;Russia;53.84N;91.36E
01.06.1999;15,579;0,356;Abakan;Russia;53.84N;91.36E
01.07.1999;21,215;0,409;Abakan;Russia;53.84N;91.36E
01.08.1999;15,863;0,265;Abakan;Russia;53.84N;91.36E
01.09.1999;8,12;0,319;Abakan;Russia;53.84N;91.36E
01.10.1999;0,856;0,229;Abakan;Russia;53.84N;91.36E
01.11.1999;-9,333;0,436;Abakan;Russia;53.84N;91.36E
01.12.1999;-12,719;0,688;Abakan;Russia;53.84N;91.36E
01.01.2000;-22,005;0,491;Abakan;Russia;53.84N;91.36E
01.02.2000;-13,687;0,499;Abakan;Russia;53.84N;91.36E
01.03.2000;-4,559;0,3;Abakan;Russia;53.84N;91.36E
01.04.2000;4,454;0,345;Abakan;Russia;53.84N;91.36E
01.05.2000;11,319;0,297;Abakan;Russia;53.84N;91.36E
01.06.2000;17,891;0,396;Abakan;Russia;53.84N;91.36E
01.07.2000;17,704;0,308;Abakan;Russia;53.84N;91.36E
01.08.2000;17,137;0,199;Abakan;Russia;53.84N;91.36E
01.09.2000;9,981;0,15;Abakan;Russia;53.84N;91.36E
01.10.2000;-1,323;0,236;Abakan;Russia;53.84N;91.36E
01.11.2000;-12,022;0,282;Abakan;Russia;53.84N;91.36E
01.12.2000;-14,778;0,746;Abakan;Russia;53.84N;91.36E
01.01.2001;-22,909;0,548;Abakan;Russia;53.84N;91.36E
01.02.2001;-16,704;0,66;Abakan;Russia;53.84N;91.36E
01.03.2001;-5,58;0,402;Abakan;Russia;53.84N;91.36E
01.04.2001;2,522;0,212;Abakan;Russia;53.84N;91.36E
01.05.2001;13,811;0,498;Abakan;Russia;53.84N;91.36E
01.06.2001;18,654;0,306;Abakan;Russia;53.84N;91.36E
01.07.2001;17,211;0,373;Abakan;Russia;53.84N;91.36E
01.08.2001;18,448;0,417;Abakan;Russia;53.84N;91.36E
01.09.2001;9,684;0,251;Abakan;Russia;53.84N;91.36E
01.10.2001;0,614;0,274;Abakan;Russia;53.84N;91.36E
01.11.2001;-4,008;0,418;Abakan;Russia;53.84N;91.36E
01.12.2001;-17,848;0,429;Abakan;Russia;53.84N;91.36E
01.01.2002;-9,359;0,82;Abakan;Russia;53.84N;91.36E
01.02.2002;-8,169;0,825;Abakan;Russia;53.84N;91.36E
01.03.2002;-2,515;0,606;Abakan;Russia;53.84N;91.36E
01.04.2002;1,221;0,306;Abakan;Russia;53.84N;91.36E
01.05.2002;12,478;0,341;Abakan;Russia;53.84N;91.36E
01.06.2002;17,239;0,184;Abakan;Russia;53.84N;91.36E
01.07.2002;18,701;0,255;Abakan;Russia;53.84N;91.36E
01.08.2002;17,126;0,22;Abakan;Russia;53.84N;91.36E
01.09.2002;9,963;0,277;Abakan;Russia;53.84N;91.36E
01.10.2002;-1,246;0,277;Abakan;Russia;53.84N;91.36E
01.11.2002;-7,185;0,534;Abakan;Russia;53.84N;91.36E
01.12.2002;-21,964;0,778;Abakan;Russia;53.84N;91.36E
01.01.2003;-16,278;0,386;Abakan;Russia;53.84N;91.36E
01.02.2003;-15,321;0,598;Abakan;Russia;53.84N;91.36E
01.03.2003;-7,524;0,305;Abakan;Russia;53.84N;91.36E
01.04.2003;1,725;0,417;Abakan;Russia;53.84N;91.36E
01.05.2003;11,159;0,391;Abakan;Russia;53.84N;91.36E
01.06.2003;17,993;0,393;Abakan;Russia;53.84N;91.36E
01.07.2003;17,776;0,432;Abakan;Russia;53.84N;91.36E
01.08.2003;15,22;0,382;Abakan;Russia;53.84N;91.36E
01.09.2003;9,558;0,317;Abakan;Russia;53.84N;91.36E
01.10.2003;0,926;0,389;Abakan;Russia;53.84N;91.36E
01.11.2003;-9,861;0,239;Abakan;Russia;53.84N;91.36E
01.12.2003;-14,204;0,517;Abakan;Russia;53.84N;91.36E
01.01.2004;-19,767;0,936;Abakan;Russia;53.84N;91.36E
01.02.2004;-11,721;0,632;Abakan;Russia;53.84N;91.36E
01.03.2004;-7,686;0,461;Abakan;Russia;53.84N;91.36E
01.04.2004;2,3;0,396;Abakan;Russia;53.84N;91.36E
01.05.2004;13,043;0,26;Abakan;Russia;53.84N;91.36E
01.06.2004;17,176;0,281;Abakan;Russia;53.84N;91.36E
01.07.2004;18,209;0,295;Abakan;Russia;53.84N;91.36E
01.08.2004;15,799;0,35;Abakan;Russia;53.84N;91.36E
01.09.2004;9,721;0,196;Abakan;Russia;53.84N;91.36E
01.10.2004;2,894;0,353;Abakan;Russia;53.84N;91.36E
01.11.2004;-6,382;0,365;Abakan;Russia;53.84N;91.36E
01.12.2004;-17,985;0,369;Abakan;Russia;53.84N;91.36E
01.01.2005;-21,039;0,431;Abakan;Russia;53.84N;91.36E
01.02.2005;-24,182;0,436;Abakan;Russia;53.84N;91.36E
01.03.2005;-5,908;0,53;Abakan;Russia;53.84N;91.36E
01.04.2005;3,225;0,269;Abakan;Russia;53.84N;91.36E
01.05.2005;9,809;0,354;Abakan;Russia;53.84N;91.36E
01.06.2005;16,921;0,118;Abakan;Russia;53.84N;91.36E
01.07.2005;20,918;0,34;Abakan;Russia;53.84N;91.36E
01.08.2005;17,112;0,247;Abakan;Russia;53.84N;91.36E
01.09.2005;9,552;0,195;Abakan;Russia;53.84N;91.36E
01.10.2005;3,867;0,261;Abakan;Russia;53.84N;91.36E
01.11.2005;-6,988;0,464;Abakan;Russia;53.84N;91.36E
01.12.2005;-22,517;1,24;Abakan;Russia;53.84N;91.36E
01.01.2006;-23,134;0,73;Abakan;Russia;53.84N;91.36E
01.02.2006;-18,013;0,91;Abakan;Russia;53.84N;91.36E
01.03.2006;-7,449;0,564;Abakan;Russia;53.84N;91.36E
01.04.2006;-1,69;0,301;Abakan;Russia;53.84N;91.36E
01.05.2006;8,417;0,487;Abakan;Russia;53.84N;91.36E
01.06.2006;17,629;0,32;Abakan;Russia;53.84N;91.36E
01.07.2006;18,455;0,345;Abakan;Russia;53.84N;91.36E
01.08.2006;13,917;0,327;Abakan;Russia;53.84N;91.36E
01.09.2006;9,807;0,195;Abakan;Russia;53.84N;91.36E
01.10.2006;1,618;0,183;Abakan;Russia;53.84N;91.36E
01.11.2006;-6,625;0,309;Abakan;Russia;53.84N;91.36E
01.12.2006;-10,937;0,433;Abakan;Russia;53.84N;91.36E
01.01.2007;-13,615;0,688;Abakan;Russia;53.84N;91.36E
01.02.2007;-11,102;0,915;Abakan;Russia;53.84N;91.36E
01.03.2007;-6,672;0,543;Abakan;Russia;53.84N;91.36E
01.04.2007;6,815;0,544;Abakan;Russia;53.84N;91.36E
01.05.2007;11,629;0,245;Abakan;Russia;53.84N;91.36E
01.06.2007;15,065;0,165;Abakan;Russia;53.84N;91.36E
01.07.2007;21,054;0,362;Abakan;Russia;53.84N;91.36E
01.08.2007;15,787;0,132;Abakan;Russia;53.84N;91.36E
01.09.2007;11,542;0,281;Abakan;Russia;53.84N;91.36E
01.10.2007;0,835;0,207;Abakan;Russia;53.84N;91.36E
01.11.2007;-7,581;0,402;Abakan;Russia;53.84N;91.36E
01.12.2007;-12,478;0,503;Abakan;Russia;53.84N;91.36E
01.01.2008;-22,513;0,563;Abakan;Russia;53.84N;91.36E
01.02.2008;-15,769;0,462;Abakan;Russia;53.84N;91.36E
01.03.2008;-1,731;0,488;Abakan;Russia;53.84N;91.36E
01.04.2008;3,212;0,321;Abakan;Russia;53.84N;91.36E
01.05.2008;10,81;0,273;Abakan;Russia;53.84N;91.36E
01.06.2008;18,159;0,23;Abakan;Russia;53.84N;91.36E
01.07.2008;19,599;0,344;Abakan;Russia;53.84N;91.36E
01.08.2008;15,794;0,182;Abakan;Russia;53.84N;91.36E
01.09.2008;8,597;0,113;Abakan;Russia;53.84N;91.36E
01.10.2008;2,653;0,229;Abakan;Russia;53.84N;91.36E
01.11.2008;-3,098;0,299;Abakan;Russia;53.84N;91.36E
01.12.2008;-16,674;0,452;Abakan;Russia;53.84N;91.36E
01.01.2009;-20,419;0,568;Abakan;Russia;53.84N;91.36E
01.02.2009;-20,997;0,426;Abakan;Russia;53.84N;91.36E
01.03.2009;-8,413;0,622;Abakan;Russia;53.84N;91.36E
01.04.2009;4,922;0,353;Abakan;Russia;53.84N;91.36E
01.05.2009;11,397;0,311;Abakan;Russia;53.84N;91.36E
01.06.2009;14,509;0,245;Abakan;Russia;53.84N;91.36E
01.07.2009;18,717;0,348;Abakan;Russia;53.84N;91.36E
01.08.2009;15,764;0,28;Abakan;Russia;53.84N;91.36E
01.09.2009;8,895;0,104;Abakan;Russia;53.84N;91.36E
01.10.2009;0,834;0,221;Abakan;Russia;53.84N;91.36E
01.11.2009;-8,328;0,528;Abakan;Russia;53.84N;91.36E
01.12.2009;-16,925;0,619;Abakan;Russia;53.84N;91.36E
01.01.2010;-26,613;0,611;Abakan;Russia;53.84N;91.36E
01.02.2010;-23,875;0,465;Abakan;Russia;53.84N;91.36E
01.03.2010;-9,242;0,686;Abakan;Russia;53.84N;91.36E
01.04.2010;1,514;0,256;Abakan;Russia;53.84N;91.36E
01.05.2010;8,333;0,42;Abakan;Russia;53.84N;91.36E
01.06.2010;16,815;0,252;Abakan;Russia;53.84N;91.36E
01.07.2010;18,175;0,322;Abakan;Russia;53.84N;91.36E
01.08.2010;15,501;0,314;Abakan;Russia;53.84N;91.36E
01.09.2010;9,677;0,2;Abakan;Russia;53.84N;91.36E
01.10.2010;2,843;0,229;Abakan;Russia;53.84N;91.36E
01.11.2010;-3,768;0,475;Abakan;Russia;53.84N;91.36E
01.12.2010;-21,118;0,274;Abakan;Russia;53.84N;91.36E
01.01.2011;-28,003;0,777;Abakan;Russia;53.84N;91.36E
01.02.2011;-16,257;0,416;Abakan;Russia;53.84N;91.36E
01.03.2011;-7,724;0,366;Abakan;Russia;53.84N;91.36E
01.04.2011;6,491;0,288;Abakan;Russia;53.84N;91.36E
01.05.2011;10,504;0,314;Abakan;Russia;53.84N;91.36E
01.06.2011;18,447;0,404;Abakan;Russia;53.84N;91.36E
01.07.2011;16,755;0,379;Abakan;Russia;53.84N;91.36E
01.08.2011;16,23;0,194;Abakan;Russia;53.84N;91.36E
01.09.2011;9,202;0,281;Abakan;Russia;53.84N;91.36E
01.10.2011;4,33;0,242;Abakan;Russia;53.84N;91.36E
01.11.2011;-9,46;0,293;Abakan;Russia;53.84N;91.36E
01.12.2011;-16,614;0,621;Abakan;Russia;53.84N;91.36E
01.01.2012;-23,549;0,377;Abakan;Russia;53.84N;91.36E
01.02.2012;-24,524;1,644;Abakan;Russia;53.84N;91.36E
01.03.2012;-8,73;0,587;Abakan;Russia;53.84N;91.36E
01.04.2012;3,461;0,484;Abakan;Russia;53.84N;91.36E
01.05.2012;9,864;0,385;Abakan;Russia;53.84N;91.36E
01.06.2012;19,162;0,369;Abakan;Russia;53.84N;91.36E
01.07.2012;19,28;0,513;Abakan;Russia;53.84N;91.36E
01.08.2012;15,867;0,272;Abakan;Russia;53.84N;91.36E
01.09.2012;10,798;0,336;Abakan;Russia;53.84N;91.36E
01.10.2012;0,978;0,918;Abakan;Russia;53.84N;91.36E
01.11.2012;-7,986;1,715;Abakan;Russia;53.84N;91.36E
01.12.2012;-22,989;1,554;Abakan;Russia;53.84N;91.36E
01.01.2013;-19,924;2,785;Abakan;Russia;53.84N;91.36E
01.02.2013;-17,646;0,955;Abakan;Russia;53.84N;91.36E
01.03.2013;-5,889;1,319;Abakan;Russia;53.84N;91.36E
01.04.2013;3,713;0,58;Abakan;Russia;53.84N;91.36E
01.05.2013;8,701;1,293;Abakan;Russia;53.84N;91.36E
01.06.2013;14,904;0,586;Abakan;Russia;53.84N;91.36E
01.07.2013;17,814;0,486;Abakan;Russia;53.84N;91.36E
01.08.2013;16,636;0,919;Abakan;Russia;53.84N;91.36E
01.09.2013;;;Abakan;Russia;53.84N;91.36E
